FL_DATE,ORIGIN,DEST,DEP_DELAY,ARR_DELAY
8/1/2018,SEA,ANC,179,161
8/1/2018,SIT,SEA,15,10
8/1/2018,SEA,JNU,-6,-16
8/1/2018,KTN,SEA,1,4
8/1/2018,JNU,KTN,-8,-6
8/1/2018,CDV,ANC,-21,-15
8/1/2018,SEA,JNU,-12,-26
8/1/2018,YAK,CDV,-11,-17
8/1/2018,JNU,YAK,-11,-11
8/1/2018,JNU,SIT,-11,-5
8/1/2018,SIT,KTN,-19,-15
8/1/2018,KTN,SEA,-15,-15
8/1/2018,ANC,JNU,-6,-10
8/1/2018,SEA,SIT,25,27
8/1/2018,KTN,SEA,-18,-20
8/1/2018,ANC,JNU,-5,-3
8/1/2018,JNU,PSG,6,5
8/1/2018,PSG,WRG,1,3
8/1/2018,WRG,KTN,2,-5
8/1/2018,SEA,KTN,-7,1
8/1/2018,PSG,JNU,-11,-10
8/1/2018,JNU,ANC,-7,-12
8/1/2018,WRG,PSG,6,2
8/1/2018,KTN,WRG,3,11
8/1/2018,ANC,CDV,3,13
8/1/2018,YAK,JNU,-13,-7
8/1/2018,JNU,SEA,-13,-15
8/1/2018,CDV,YAK,3,3
8/1/2018,KTN,SIT,-21,-21
8/1/2018,SIT,JNU,-12,-15
8/1/2018,JNU,ANC,-7,-16
8/1/2018,SEA,KTN,-8,-20
8/1/2018,JNU,SIT,-9,-15
8/1/2018,SEA,JNU,-12,-11
8/1/2018,SIT,SEA,-9,-16
8/1/2018,KTN,JNU,-8,2
8/1/2018,SEA,KTN,-4,-14
8/1/2018,JNU,SIT,10,10
8/1/2018,ANC,JNU,-11,24
8/1/2018,JNU,GST,-19,-19
8/1/2018,SEA,JNU,-5,-18
8/1/2018,JNU,SEA,-8,17
8/1/2018,JNU,ANC,-4,-10
8/1/2018,ANC,JNU,58,91
8/1/2018,SEA,JNU,-8,-7
8/1/2018,JNU,SEA,-6,-11
8/1/2018,GST,JNU,-14,-9
8/1/2018,JNU,ANC,-22,-29
8/1/2018,JNU,SEA,-4,-11
8/1/2018,SEA,JNU,-5,-10
8/1/2018,ANC,SEA,-4,-3
8/1/2018,SEA,ANC,-7,-21
8/1/2018,SEA,ANC,-2,-1
8/1/2018,ANC,SEA,-4,-6
8/1/2018,ATL,SEA,64,65
8/1/2018,FAI,ANC,-9,-10
8/1/2018,ANC,SEA,-6,10
8/1/2018,SEA,ANC,-3,-10
8/1/2018,ANC,SEA,134,121
8/1/2018,SEA,ANC,3,6
8/1/2018,ANC,SEA,-2,-19
8/1/2018,ANC,SEA,0,-23
8/1/2018,SEA,ANC,-6,-18
8/1/2018,ANC,SEA,-9,-8
8/1/2018,SEA,ANC,-2,-17
8/1/2018,ANC,SEA,-1,-4
8/1/2018,SEA,ANC,4,4
8/1/2018,ANC,SEA,-6,-1
8/1/2018,SEA,ANC,-7,-31
8/1/2018,SEA,FAI,9,4
8/1/2018,ANC,SEA,-4,-1
8/1/2018,SEA,ANC,10,-1
8/1/2018,ANC,SEA,3,-4
8/1/2018,SEA,ANC,12,-10
8/1/2018,ANC,SEA,4,-4
8/1/2018,SEA,JFK,136,135
8/1/2018,SEA,ANC,7,-13
8/1/2018,ANC,SEA,-6,-13
8/1/2018,SEA,ANC,-4,-16
8/1/2018,ANC,SEA,-8,-15
8/1/2018,SEA,ANC,17,20
8/1/2018,ANC,SEA,0,-13
8/1/2018,SEA,FAI,-4,-12
8/1/2018,ANC,SEA,-6,3
8/1/2018,SEA,ANC,6,-19
8/1/2018,SEA,FAI,-2,-4
8/1/2018,FAI,SEA,4,4
8/1/2018,PDX,ANC,58,54
8/1/2018,ANC,FAI,-9,-16
8/1/2018,LAX,ANC,11,-9
8/1/2018,ANC,PDX,-3,-7
8/1/2018,PDX,ANC,-2,-20
8/1/2018,FAI,SEA,-8,-29
8/1/2018,SEA,FAI,13,14
8/1/2018,ANC,PDX,4,8
8/1/2018,ANC,PDX,-1,-4
8/1/2018,ANC,ORD,-12,8
8/1/2018,ORD,ANC,3,20
8/1/2018,ANC,PDX,-6,-11
8/1/2018,LAS,SEA,-10,-13
8/1/2018,ANC,LAX,4,8
8/1/2018,PDX,ANC,-1,-13
8/1/2018,SEA,HNL,-6,37
8/1/2018,ANC,FAI,-4,-9
8/1/2018,SJC,KOA,-5,12
8/1/2018,ANC,LAX,-3,-4
8/1/2018,ANC,OME,-10,-6
8/1/2018,OME,ANC,12,9
8/1/2018,ANC,OTZ,-6,-19
8/1/2018,OME,ANC,-7,-18
8/1/2018,OTZ,OME,-15,-18
8/1/2018,OTZ,ANC,1,-3
8/1/2018,FAI,SEA,11,2
8/1/2018,ADK,ANC,18,9
8/1/2018,AKN,ANC,43,41
8/1/2018,ANC,ADK,7,7
8/1/2018,ANC,OTZ,-13,-17
8/1/2018,ANC,DLG,-1,-4
8/1/2018,ANC,AKN,-11,-9
8/1/2018,DLG,ANC,11,11
8/1/2018,BOS,PDX,-7,-24
8/1/2018,PDX,BOS,-9,-12
8/1/2018,PDX,ANC,-1,-15
8/1/2018,KTN,SEA,8,8
8/1/2018,SEA,ANC,6,-4
8/1/2018,JNU,SEA,-12,-16
8/1/2018,KTN,SEA,-9,-9
8/1/2018,SEA,KTN,-8,-19
8/1/2018,LIH,SEA,18,14
8/1/2018,SMF,SEA,-10,-10
8/1/2018,SCC,ANC,-10,-2
8/1/2018,KOA,PDX,-10,-3
8/1/2018,SAN,KOA,-7,13
8/1/2018,SEA,ANC,-4,-18
8/1/2018,FAI,ANC,-4,-14
8/1/2018,ANC,FAI,42,44
8/1/2018,FAI,ANC,-10,-9
8/1/2018,FAI,ANC,15,8
8/1/2018,LAX,ANC,-6,-11
8/1/2018,FAI,ANC,-10,-21
8/1/2018,ANC,FAI,0,7
8/1/2018,KOA,SAN,-10,-30
8/1/2018,LAX,PDX,-12,1
8/1/2018,FAI,SEA,-6,7
8/1/2018,BUR,SEA,-4,21
8/1/2018,SAN,SEA,19,23
8/1/2018,OAK,SEA,25,12
8/1/2018,SEA,SNA,-8,-7
8/1/2018,ANC,FAI,24,19
8/1/2018,SNA,SEA,-7,-12
8/1/2018,DFW,SEA,-7,-5
8/1/2018,ANC,SEA,-2,1
8/1/2018,GEG,SEA,43,29
8/1/2018,SFO,PDX,-9,-19
8/1/2018,BOS,SEA,-5,-11
8/1/2018,SJC,SEA,-9,-13
8/1/2018,SEA,ANC,-1,-9
8/1/2018,OAK,SEA,-6,0
8/1/2018,SEA,LAX,-8,-18
8/1/2018,LAX,SEA,-2,-24
8/1/2018,SEA,SFO,20,59
8/1/2018,PDX,SJC,-10,-3
8/1/2018,SJC,PDX,-11,-6
8/1/2018,SFO,SEA,-5,-9
8/1/2018,ONT,SEA,9,6
8/1/2018,PDX,SFO,-7,-13
8/1/2018,SEA,LAX,-5,12
8/1/2018,SAN,SEA,24,29
8/1/2018,LAX,SFO,-10,-10
8/1/2018,SEA,SJC,51,46
8/1/2018,SEA,SJC,-7,11
8/1/2018,SEA,SJC,-5,-5
8/1/2018,SEA,SJC,-1,-9
8/1/2018,SAN,PDX,-4,3
8/1/2018,OAK,SEA,3,4
8/1/2018,PDX,SNA,-12,-1
8/1/2018,PDX,SNA,-10,-1
8/1/2018,SEA,OAK,-6,3
8/1/2018,SEA,SJC,2,8
8/1/2018,JFK,SEA,-7,-11
8/1/2018,SEA,IAH,0,-25
8/1/2018,OAK,SEA,5,12
8/1/2018,SFO,LAX,-4,-16
8/1/2018,PDX,LAX,-8,4
8/1/2018,SEA,SJC,-1,1
8/1/2018,SJC,SEA,18,31
8/1/2018,SEA,MKE,-3,-6
8/1/2018,MKE,SEA,-5,-15
8/1/2018,SJC,SEA,-12,-13
8/1/2018,DEN,SEA,-3,7
8/1/2018,SEA,LAX,-1,-10
8/1/2018,LAX,PDX,-9,-14
8/1/2018,PDX,BWI,5,10
8/1/2018,PDX,SAN,-3,-5
8/1/2018,SEA,SFO,28,42
8/1/2018,BWI,SAN,58,36
8/1/2018,SAN,BWI,-5,5
8/1/2018,SFO,SEA,-6,-17
8/1/2018,SEA,SAN,-4,0
8/1/2018,SJC,PDX,-10,-15
8/1/2018,SEA,SFO,-5,39
8/1/2018,SFO,PDX,-14,-19
8/1/2018,BWI,PDX,-7,-15
8/1/2018,PDX,SFO,0,-2
8/1/2018,SEA,SAN,1,0
8/1/2018,SAN,PDX,-2,-15
8/1/2018,SEA,SAN,9,13
8/1/2018,SEA,LAX,-2,-1
8/1/2018,SLC,SEA,-12,-18
8/1/2018,SEA,GEG,-7,-4
8/1/2018,SFO,SEA,0,-17
8/1/2018,SJC,SEA,-12,-25
8/1/2018,PDX,SFO,11,3
8/1/2018,PDX,SJC,-2,4
8/1/2018,SEA,LAX,5,8
8/1/2018,SJC,PDX,-2,-7
8/1/2018,PDX,SJC,-9,-5
8/1/2018,SJC,PDX,-8,-16
8/1/2018,BNA,SEA,-2,4
8/1/2018,PDX,SJC,-2,1
8/1/2018,IAH,SEA,-9,-7
8/1/2018,SEA,PDX,0,1
8/1/2018,SNA,SEA,-1,-9
8/1/2018,SEA,LAX,-3,-14
8/1/2018,LAX,SEA,25,10
8/1/2018,AUS,SEA,-5,3
8/1/2018,LAX,SEA,-8,-14
8/1/2018,BNA,SEA,-11,7
8/1/2018,SEA,LAS,16,48
8/1/2018,PDX,SEA,-2,9
8/1/2018,PHX,SEA,14,13
8/1/2018,SMF,SEA,-9,-11
8/1/2018,PDX,SFO,35,25
8/1/2018,SEA,LAX,-6,-5
8/1/2018,SJC,SEA,-3,-5
8/1/2018,SEA,SAN,-1,8
8/1/2018,SLC,SEA,-6,-5
8/1/2018,PDX,PHL,3,-5
8/1/2018,SMF,SEA,18,20
8/1/2018,LAX,SEA,-4,-13
8/1/2018,SEA,LAX,9,2
8/1/2018,LAX,SEA,-4,-20
8/1/2018,SFO,PDX,-15,-22
8/1/2018,PDX,JFK,-5,-48
8/1/2018,SAN,SEA,0,1
8/1/2018,PDX,BUR,-12,-4
8/1/2018,SEA,ONT,0,2
8/1/2018,SMF,SEA,40,32
8/1/2018,PHL,PDX,1,-16
8/1/2018,SAN,SEA,0,-13
8/1/2018,PDX,SEA,84,90
8/1/2018,SEA,SBA,13,19
8/1/2018,SBA,SEA,9,1
8/1/2018,SEA,MCI,-7,4
8/1/2018,JFK,PDX,-2,-60
8/1/2018,SEA,OMA,-6,-6
8/1/2018,OMA,SEA,-1,18
8/1/2018,ONT,SEA,-4,-14
8/1/2018,SEA,SAN,14,29
8/1/2018,SEA,SAN,41,38
8/1/2018,BUR,PDX,-4,-5
8/1/2018,SEA,IND,-4,-10
8/1/2018,IND,SEA,-13,-27
8/1/2018,PDX,LAX,-9,-13
8/1/2018,LAX,SEA,-9,-14
8/1/2018,SNA,SEA,-7,-8
8/1/2018,SEA,SNA,5,13
8/1/2018,SNA,SEA,-9,-8
8/1/2018,SEA,SNA,-9,-16
8/1/2018,LAX,PDX,-2,-16
8/1/2018,SNA,SEA,-10,-18
8/1/2018,SEA,SNA,-12,-14
8/1/2018,SNA,SEA,39,31
8/1/2018,SEA,BUR,-7,-5
8/1/2018,SNA,SEA,1,-1
8/1/2018,TPA,SEA,-4,7
8/1/2018,SEA,SNA,-5,6
8/1/2018,SEA,BUR,15,12
8/1/2018,SNA,SEA,2,26
8/1/2018,SEA,OAK,-3,10
8/1/2018,SEA,ONT,1,-2
8/1/2018,LAX,SEA,15,25
8/1/2018,SEA,OAK,15,30
8/1/2018,GEG,SEA,-1,0
8/1/2018,SEA,BUR,10,30
8/1/2018,ANC,FAI,-17,-16
8/1/2018,FAI,SCC,-7,-19
8/1/2018,SAN,SEA,0,-8
8/1/2018,SJC,SEA,-9,-9
8/1/2018,SEA,SMF,34,33
8/1/2018,LAX,PDX,-5,-20
8/1/2018,ANC,SEA,-7,-7
8/1/2018,ONT,SEA,-5,-13
8/1/2018,PDX,LAX,-12,-18
8/1/2018,SEA,ONT,-4,-5
8/1/2018,PDX,SAN,-4,-2
8/1/2018,LAX,PDX,-5,-10
8/1/2018,PDX,LAX,-4,-5
8/1/2018,PDX,LAX,9,21
8/1/2018,PDX,SAN,-1,7
8/1/2018,SFO,PDX,-1,17
8/1/2018,IAH,SEA,6,12
8/1/2018,PDX,SAN,-3,-7
8/1/2018,SNA,PDX,-8,-15
8/1/2018,SEA,SAN,-2,-13
8/1/2018,SAN,PDX,-2,-14
8/1/2018,SAN,PDX,-5,-7
8/1/2018,SEA,BUR,-7,-12
8/1/2018,PDX,SNA,-1,-6
8/1/2018,PHX,SEA,-6,-11
8/1/2018,SNA,PDX,-2,-4
8/1/2018,SNA,PDX,-3,-9
8/1/2018,SNA,PDX,6,-5
8/1/2018,BUR,SEA,-14,-16
8/1/2018,PHX,SEA,6,1
8/1/2018,PDX,SNA,-5,-5
8/1/2018,SEA,LAS,-6,-14
8/1/2018,SEA,BOI,37,46
8/1/2018,BOI,SEA,29,26
8/1/2018,ANC,FAI,-14,-22
8/1/2018,SEA,LAS,-6,-7
8/1/2018,PDX,AUS,-8,-22
8/1/2018,AUS,PDX,-4,13
8/1/2018,SEA,SAT,-5,-14
8/1/2018,SEA,SMF,-4,-12
8/1/2018,SEA,LAS,11,8
8/1/2018,SEA,SMF,45,51
8/1/2018,SEA,LAS,-1,-3
8/1/2018,LAS,SEA,3,-2
8/1/2018,LAS,SEA,-12,3
8/1/2018,PDX,LAS,-9,-9
8/1/2018,LAS,PDX,-4,-14
8/1/2018,SEA,PHX,81,77
8/1/2018,PDX,LAS,-9,-5
8/1/2018,SEA,LAS,-9,-13
8/1/2018,LAS,PDX,-12,-12
8/1/2018,SEA,SNA,-8,8
8/1/2018,LAS,SEA,40,36
8/1/2018,SEA,SNA,4,1
8/1/2018,SEA,PHX,-6,-18
8/1/2018,TUS,SEA,-10,-8
8/1/2018,SEA,DFW,2,-15
8/1/2018,PHX,SEA,26,13
8/1/2018,PDX,PHX,-10,-16
8/1/2018,PDX,LAS,-8,-6
8/1/2018,SEA,PHX,16,41
8/1/2018,SEA,TUS,-1,-18
8/1/2018,BUR,SEA,5,-8
8/1/2018,SEA,PHX,-5,3
8/1/2018,PDX,DFW,-6,-16
8/1/2018,BUR,SEA,-2,3
8/1/2018,SEA,SMF,0,-3
8/1/2018,DFW,PDX,-3,7
8/1/2018,SEA,PHX,-7,-21
8/1/2018,SEA,DFW,-5,-23
8/1/2018,PHX,PDX,-12,-25
8/1/2018,SEA,DFW,-2,-26
8/1/2018,DFW,SEA,-9,-11
8/1/2018,SEA,DFW,7,-5
8/1/2018,DFW,SEA,-5,9
8/1/2018,SEA,AUS,33,9
8/1/2018,SEA,DEN,-6,-9
8/1/2018,LAS,SEA,-8,-24
8/1/2018,PDX,SEA,59,65
8/1/2018,SEA,DEN,15,1
8/1/2018,DTW,SEA,41,67
8/1/2018,SEA,DEN,1,50
8/1/2018,MCI,SEA,-2,2
8/1/2018,PDX,ORD,-9,1
8/1/2018,ORD,PDX,16,75
8/1/2018,SEA,LAS,12,7
8/1/2018,GEG,SEA,18,60
8/1/2018,SEA,GEG,-6,-7
8/1/2018,PHX,SEA,-11,-15
8/1/2018,AUS,SEA,-9,36
8/1/2018,SEA,GEG,-4,-1
8/1/2018,GEG,SEA,-11,-5
8/1/2018,LAS,PDX,-10,-14
8/1/2018,SEA,GEG,-4,-1
8/1/2018,GEG,SEA,-7,-7
8/1/2018,SEA,PDX,18,24
8/1/2018,SEA,STL,-3,-20
8/1/2018,SAN,SEA,-13,-25
8/1/2018,PDX,SLC,-14,-11
8/1/2018,SLC,PDX,9,16
8/1/2018,SEA,SLC,16,15
8/1/2018,SEA,SLC,25,20
8/1/2018,SEA,SLC,-8,-21
8/1/2018,SLC,SEA,18,27
8/1/2018,SEA,SLC,-4,-12
8/1/2018,SEA,SLC,-6,-8
8/1/2018,SEA,PDX,13,22
8/1/2018,MCO,PDX,139,137
8/1/2018,SEA,CHS,-3,-21
8/1/2018,LAS,SEA,11,8
8/1/2018,DTW,PDX,-3,-12
8/1/2018,PDX,DTW,-12,-8
8/1/2018,SEA,BNA,-10,-29
8/1/2018,SEA,ANC,2,-3
8/1/2018,SEA,BOS,-7,7
8/1/2018,SEA,MCI,-4,-21
8/1/2018,BWI,LAX,12,-15
8/1/2018,LAX,BWI,-12,-17
8/1/2018,ATL,SEA,-4,7
8/1/2018,SEA,ATL,0,-17
8/1/2018,SLC,SEA,16,21
8/1/2018,SEA,STL,18,3
8/1/2018,SEA,ATL,10,-2
8/1/2018,SEA,ANC,-3,-17
8/1/2018,SEA,BNA,12,-9
8/1/2018,RDU,SEA,-3,-7
8/1/2018,SEA,RDU,-8,-7
8/1/2018,MSY,SEA,-14,-11
8/1/2018,MCI,SEA,0,-3
8/1/2018,SLC,SEA,-12,-7
8/1/2018,PDX,ATL,4,-13
8/1/2018,PDX,DCA,-4,-6
8/1/2018,BWI,SEA,4,61
8/1/2018,ANC,SEA,-3,-7
8/1/2018,DEN,SEA,-4,-5
8/1/2018,BOS,SAN,11,9
8/1/2018,SEA,TPA,-1,-7
8/1/2018,DCA,PDX,-8,1
8/1/2018,SAN,EWR,-1,23
8/1/2018,EWR,SAN,69,119
8/1/2018,ABQ,SEA,-4,3
8/1/2018,SEA,IAH,0,-24
8/1/2018,STL,SEA,-1,-1
8/1/2018,SEA,AUS,34,16
8/1/2018,PDX,MCO,3,-5
8/1/2018,EWR,SJC,-19,-45
8/1/2018,SEA,ABQ,6,-14
8/1/2018,SJC,EWR,58,85
8/1/2018,CHS,SEA,-1,-4
8/1/2018,SEA,MSY,0,-12
8/1/2018,SEA,KTN,24,12
8/1/2018,SEA,EWR,-5,-18
8/1/2018,EWR,SEA,-7,14
8/1/2018,SEA,DTW,-3,5
8/1/2018,DTW,SEA,28,40
8/1/2018,SEA,DTW,4,-1
8/1/2018,SAN,BOS,1,10
8/1/2018,OGG,SMF,1,-3
8/1/2018,SMF,SEA,-10,-17
8/1/2018,SJC,OGG,3,14
8/1/2018,OGG,SAN,-1,-20
8/1/2018,PDX,OGG,-8,1
8/1/2018,SEA,SNA,4,1
8/1/2018,OAK,OGG,-7,-5
8/1/2018,OGG,SJC,72,70
8/1/2018,LAX,OGG,-2,-11
8/1/2018,OGG,LAX,104,66
8/1/2018,DFW,SEA,-8,-6
8/1/2018,SAN,LIH,-5,6
8/1/2018,OGG,PDX,15,6
8/1/2018,SMF,OGG,-10,7
8/1/2018,SEA,SMF,-11,-3
8/1/2018,OAK,HNL,-1,8
8/1/2018,ANC,HNL,3,-18
8/1/2018,SAN,OGG,0,8
8/1/2018,HNL,SJC,7,-7
8/1/2018,SEA,OGG,2,12
8/1/2018,LIH,SEA,2,4
8/1/2018,PDX,HNL,-5,34
8/1/2018,HNL,PDX,3,1
8/1/2018,SJC,HNL,-5,-9
8/1/2018,HNL,OAK,8,6
8/1/2018,SEA,LIH,3,-12
8/1/2018,OGG,OAK,48,41
8/1/2018,SEA,KOA,-3,10
8/1/2018,LIH,SJC,10,8
8/1/2018,SEA,HNL,-2,2
8/1/2018,PDX,KOA,-3,-34
8/1/2018,KOA,SJC,6,1
8/1/2018,OAK,KOA,41,62
8/1/2018,LIH,SAN,10,8
8/1/2018,SEA,OGG,31,21
8/1/2018,OGG,PDX,-7,9
8/1/2018,KOA,OAK,2,4
8/1/2018,SJC,LIH,-2,-2
8/1/2018,SFO,KOA,-19,-4
8/1/2018,KOA,SFO,-20,-24
8/1/2018,HNL,ANC,34,57
8/1/2018,KOA,SEA,60,62
8/1/2018,SEA,LIH,0,17
8/1/2018,LAX,SEA,-7,-10
8/1/2018,HNL,SAN,25,40
8/1/2018,SAN,HNL,-3,0
8/1/2018,HNL,SEA,-9,9
8/1/2018,SEA,BOI,-10,-1
8/1/2018,BOI,SEA,-8,-13
8/1/2018,FAI,ANC,-17,-18
8/1/2018,PDX,SEA,-9,-2
8/1/2018,SEA,BWI,0,-13
8/1/2018,SAN,SEA,1,-10
8/1/2018,LAS,SEA,1,-8
8/1/2018,SEA,OAK,12,24
8/1/2018,SEA,GEG,51,50
8/1/2018,SFO,DCA,5,19
8/1/2018,DCA,SFO,4,11
8/1/2018,LAX,DCA,-2,-11
8/1/2018,DCA,LAX,-2,-33
8/1/2018,LAX,SEA,7,-6
8/1/2018,JFK,SFO,0,1
8/1/2018,SEA,JFK,14,35
8/1/2018,JFK,SEA,-12,-21
8/1/2018,SFO,JFK,-6,2
8/1/2018,JFK,SFO,-4,35
8/1/2018,SFO,JFK,115,166
8/1/2018,JFK,SFO,53,101
8/1/2018,SFO,JFK,124,122
8/1/2018,JFK,SFO,23,71
8/1/2018,SFO,JFK,-5,-7
8/1/2018,SJC,JFK,0,41
8/1/2018,JFK,SJC,6,16
8/1/2018,SFO,OGG,3,1
8/1/2018,OGG,SFO,-8,-16
8/1/2018,HNL,SFO,-4,-1
8/1/2018,SFO,HNL,16,31
8/1/2018,LAX,HNL,3,10
8/1/2018,HNL,LAX,25,-7
8/1/2018,IAD,SFO,-13,-21
8/1/2018,RDU,SFO,-7,-19
8/1/2018,SFO,RDU,-1,-5
8/1/2018,IAD,SFO,107,165
8/1/2018,SEA,IAD,136,109
8/1/2018,IAD,SEA,-5,-39
8/1/2018,SFO,IAD,69,103
8/1/2018,SFO,IAD,16,17
8/1/2018,IAD,LAX,-3,-22
8/1/2018,SFO,IAD,19,15
8/1/2018,IAD,LAX,29,9
8/1/2018,SFO,BNA,-2,12
8/1/2018,BNA,SFO,11,-21
8/1/2018,LAX,IAD,-8,-16
8/1/2018,LAX,IAD,-9,-20
8/1/2018,SFO,BWI,-5,5
8/1/2018,BWI,SFO,0,27
8/1/2018,LAX,PHL,26,9
8/1/2018,PHL,LAX,-1,-34
8/1/2018,SFO,PHL,121,106
8/1/2018,PHL,SFO,1,36
8/1/2018,LAX,EWR,-1,4
8/1/2018,EWR,LAX,-4,-6
8/1/2018,LAX,EWR,67,64
8/1/2018,EWR,LAX,-10,-13
8/1/2018,LAX,EWR,92,110
8/1/2018,EWR,LAX,-2,-2
8/1/2018,LAX,EWR,-1,-25
8/1/2018,EWR,LAX,60,67
8/1/2018,SFO,EWR,-4,27
8/1/2018,SFO,EWR,59,105
8/1/2018,SFO,EWR,45,68
8/1/2018,SFO,EWR,6,5
8/1/2018,EWR,SFO,-6,-35
8/1/2018,EWR,SFO,-14,19
8/1/2018,SFO,SEA,34,46
8/1/2018,EWR,SFO,2,52
8/1/2018,EWR,SFO,83,124
8/1/2018,ORD,SFO,-6,17
8/1/2018,SFO,ORD,-14,3
8/1/2018,ORD,SFO,87,86
8/1/2018,SFO,AUS,-5,-6
8/1/2018,AUS,SFO,1,3
8/1/2018,AUS,SFO,-11,-11
8/1/2018,SFO,AUS,34,41
8/1/2018,ORD,LAX,-6,-27
8/1/2018,LAX,ORD,0,16
8/1/2018,LAX,ORD,23,38
8/1/2018,ORD,LAX,45,40
8/1/2018,JFK,LAS,-1,-3
8/1/2018,SFO,IND,0,1
8/1/2018,IND,SFO,-13,-23
8/1/2018,LAS,JFK,-8,-1
8/1/2018,SFO,MCO,1,16
8/1/2018,MCO,SFO,-11,53
8/1/2018,LAX,FLL,-9,17
8/1/2018,FLL,LAX,25,19
8/1/2018,BOS,SFO,5,19
8/1/2018,SFO,BOS,1,9
8/1/2018,BOS,SFO,-5,-19
8/1/2018,SFO,BOS,3,13
8/1/2018,SFO,BOS,-8,-15
8/1/2018,BOS,SFO,-1,56
8/1/2018,LAX,BOS,27,15
8/1/2018,LAX,BOS,6,6
8/1/2018,BOS,LAX,-17,-37
8/1/2018,BOS,LAX,-2,15
8/1/2018,LAX,BOS,-1,-5
8/1/2018,SFO,MSY,29,15
8/1/2018,MSY,SFO,0,1
8/1/2018,JFK,LAX,-2,2
8/1/2018,LAX,JFK,-6,-12
8/1/2018,JFK,LAX,5,0
8/1/2018,JFK,LAX,-11,-31
8/1/2018,JFK,LAX,-8,-10
8/1/2018,LAX,JFK,124,192
8/1/2018,JFK,LAX,1,-35
8/1/2018,LAX,JFK,-6,52
8/1/2018,LAX,JFK,-4,-15
8/1/2018,LAX,JFK,-9,-13
8/1/2018,LAS,LAX,50,40
8/1/2018,LAS,LAX,2,-12
8/1/2018,LAX,LAS,-8,-16
8/1/2018,LAS,LAX,-11,-16
8/1/2018,LAX,LAS,29,11
8/1/2018,LAX,LAS,-1,2
8/1/2018,LAX,LAS,-3,-12
8/1/2018,LAS,LAX,-3,-13
8/1/2018,PSP,SFO,-8,-10
8/1/2018,DEN,SEA,21,30
8/1/2018,SFO,PSP,29,22
8/1/2018,SFO,PSP,150,142
8/1/2018,PSP,SFO,127,117
8/1/2018,LAX,PDX,-4,-18
8/1/2018,SFO,SEA,74,86
8/1/2018,PDX,LAX,-6,-3
8/1/2018,LAX,PDX,-1,-13
8/1/2018,PDX,LAX,-4,-11
8/1/2018,PDX,LAX,-6,-24
8/1/2018,SJC,SEA,13,16
8/1/2018,LAS,SEA,0,-2
8/1/2018,SEA,LAS,49,75
8/1/2018,LAS,SEA,76,102
8/1/2018,SEA,LAS,-7,10
8/1/2018,LAX,SEA,11,6
8/1/2018,SEA,PDX,96,96
8/1/2018,PDX,SEA,67,74
8/1/2018,DEN,SEA,80,90
8/1/2018,SEA,DEN,-9,-19
8/1/2018,SEA,DEN,37,28
8/1/2018,DEN,SEA,32,65
8/1/2018,SEA,DEN,95,76
8/1/2018,SEA,SJC,0,19
8/1/2018,SFO,DAL,-1,-16
8/1/2018,SFO,SEA,8,16
8/1/2018,DAL,SFO,-4,-10
8/1/2018,SFO,DAL,30,77
8/1/2018,DAL,SFO,-12,-13
8/1/2018,DAL,SFO,-6,-10
8/1/2018,SFO,DAL,-3,10
8/1/2018,SEA,SFO,-6,15
8/1/2018,SEA,SFO,58,102
8/1/2018,SFO,SEA,25,60
8/1/2018,SEA,SFO,338,337
8/1/2018,SEA,SFO,10,12
8/1/2018,SEA,SFO,72,75
8/1/2018,SFO,SEA,0,35
8/1/2018,SEA,SFO,66,65
8/1/2018,SEA,SFO,3,9
8/1/2018,LAX,SEA,35,35
8/1/2018,SEA,LAX,-7,2
8/1/2018,SEA,LAX,1,6
8/1/2018,LAX,SEA,20,21
8/1/2018,LAX,SEA,2,-14
8/1/2018,SEA,LAX,35,23
8/1/2018,SEA,LAX,2,6
8/1/2018,LAX,SEA,-5,-11
8/1/2018,SEA,LAX,-3,1
8/1/2018,LAX,SEA,7,-1
8/1/2018,PDX,SFO,-6,19
8/1/2018,SFO,PDX,-1,-11
8/1/2018,SFO,PDX,-8,6
8/1/2018,PDX,SFO,-4,-7
8/1/2018,PDX,SFO,-5,2
8/1/2018,SFO,PDX,27,25
8/1/2018,SFO,PDX,-11,-5
8/1/2018,PDX,SFO,59,97
8/1/2018,DAL,LAX,-6,14
8/1/2018,LAX,DAL,-4,-11
8/1/2018,LAX,DAL,18,5
8/1/2018,LAX,DAL,-9,-10
8/1/2018,DAL,LAX,-8,-27
8/1/2018,LAS,SFO,5,6
8/1/2018,LAS,SFO,-1,2
8/1/2018,SFO,LAS,-7,1
8/1/2018,LAS,SFO,-8,-9
8/1/2018,SFO,LAS,15,20
8/1/2018,SFO,LAX,20,17
8/1/2018,LAS,SFO,46,48
8/1/2018,SFO,LAS,63,59
8/1/2018,LAS,SFO,-2,-7
8/1/2018,SFO,LAS,0,0
8/1/2018,SFO,LAS,37,34
8/1/2018,SFO,LAS,-12,-24
8/1/2018,SFO,LAS,20,22
8/1/2018,LAS,SFO,-5,2
8/1/2018,LAS,SFO,17,59
8/1/2018,LAX,SFO,-5,-8
8/1/2018,LAX,SFO,0,-3
8/1/2018,SFO,LAX,-9,0
8/1/2018,LAX,SFO,-3,19
8/1/2018,SFO,LAX,-9,-3
8/1/2018,LAX,SFO,-2,-6
